feature,importance
"Production Countries_['Japan', 'United States of America', 'Spain', 'United Kingdom']",0.46587002272112676
"Spoken Languages_['Hong Kong', 'Tiếng Hà Lan', 'Tiếng Anh', 'Tiếng Nhật', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.46587002272112676
"Production Countries_['Ireland', 'United States of America']",0.4637284602940173
"Production Countries_['France', 'Indonesia', 'United States of America']",0.4585543363030356
Spoken Languages_['Tiếng Indonesia'],0.4585543363030356
"Spoken Languages_['Tiếng Anh', 'Tiếng Trung', 'Tiếng Nga']",0.45143896517694687
"Production Countries_['China', 'Russia']",0.45143896517694687
"Production Countries_['Spain', 'United Kingdom', 'United States of America']",0.44890660240708274
"Production Countries_['Indonesia', 'Germany', 'United States of America']",0.44883786692864075
"Production Countries_['United States of America', 'Canada', 'France']",0.4397912888850285
"Spoken Languages_['Tiếng Anh', 'Tiếng Trung', 'Tiếng Hindi', 'Tiếng Đức', 'Tiếng Bồ Đào Nha', '']",0.43828991293420677
Spoken Languages_['Tiếng Anh'],0.4370175219669677
"Production Countries_['Hong Kong', 'South Korea']",0.4357652920693086
"Production Countries_['Australia', 'United States of America']",0.42368349199043615
"Production Countries_['Germany', 'United States of America']",0.41848736630496264
"Production Countries_['India', 'United States of America', 'Germany']",0.41408511778234924
"Spoken Languages_['Tiếng Nga', 'Tiếng Anh', 'Tiếng Đức']",0.41408511778234924
"Production Countries_['Finland', 'United States of America']",0.4093412091047467
"Spoken Languages_['Tiếng Thụy Điển', 'Tiếng Anh', 'Tiếng Ý']",0.40918417615400193
Production Countries_['United States of America'],0.39139733523112175
"Spoken Languages_['Tiếng Nhật', 'Tiếng Anh', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.3887086237767984
"Spoken Languages_['Tiếng Anh', 'Tiếng Ba Lan']",0.3846873942727349
"Spoken Languages_['Tiếng Pháp', 'Tiếng Anh', 'Tiếng Ý', 'Tiếng Nga']",0.3831160537641749
"Production Countries_['Canada', 'Ireland', 'United States of America']",0.3747636929204105
"Production Countries_['Canada', 'South Korea', 'United States of America']",0.36687828002498574
"Production Countries_['New Zealand', 'United States of America']",0.36633320192851393
"Spoken Languages_['Tiếng Anh', 'Tiếng Do Thái', 'Tiếng Ý', 'Tiếng Nga']",0.3520685979423321
"Spoken Languages_['Tiếng Anh', 'Tiếng Phần Lan', 'Tiếng Hungary', 'Tiếng Nhật', 'Tiếng Nga', 'Tiếng Somali', 'Tiếng Tây Ban Nha']",0.3491003833070984
"Production Countries_['Germany', 'United Kingdom', 'United States of America']",0.3404174637098084
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', '', 'Tiếng Tây Ban Nha']",0.33691624377086715
"Spoken Languages_['Tiếng Hindi', 'Tiếng Anh']",0.33237270625366916
"Production Countries_['China', 'Japan', 'United States of America']",0.3306452126995332
"Spoken Languages_['Tiếng Trung', 'Tiếng Anh', 'Tiếng Mã Lai']",0.32304974460870084
Production Countries_['France'],0.3126101210435302
"Production Countries_['China', 'Hong Kong', 'Iceland', 'India', 'South Korea', 'United Arab Emirates']",0.3121874246346846
"Spoken Languages_['Tiếng Anh', 'Tiếng Hindi', 'Tiếng Trung', 'Tiếng Bồ Đào Nha']",0.3121874246346846
"Production Countries_['Spain', 'Thailand', 'United States of America']",0.3108774831990295
"Spoken Languages_['Tiếng Anh', 'Tiếng Thụy Điển', 'Tiếng Lào']",0.3108774831990295
"Production Countries_['Czech Republic', 'Romania', 'United Kingdom', 'United States of America']",0.3071262059850036
Production Countries_['China'],0.30648902675243406
"Production Countries_['Austria', 'Canada', 'China', 'Germany', 'Italy', 'United States of America']",0.3025586535071143
"Spoken Languages_['Tiếng Nhật', 'Tiếng Anh', 'Tiếng Trung']",0.3010942478055822
"Production Countries_['United Kingdom', 'Poland']",0.2935811879181383
"Spoken Languages_['Tiếng Thụy Điển', 'Tiếng Anh']",0.29067125240601477
"Production Countries_['Australia', 'United Kingdom']",0.2888767945201783
"Production Countries_['Vietnam', 'South Korea']",0.2852209696797703
"Spoken Languages_['Tiếng Đức', 'Tiếng Anh', 'Tiếng Tây Ban Nha', 'Tiếng Pháp', 'Tiếng Nga']",0.2830102520085024
"Spoken Languages_['Tiếng Đức', 'Tiếng Anh', 'Tiếng Thụy Điển']",0.2764030448286977
"Spoken Languages_['Tiếng Anh', 'Tiếng Tây Ban Nha', 'Tiếng Bồ Đào Nha', 'Tiếng Ý']",0.2759868867593802
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Thụy Điển']",0.27480031940582267
Spoken Languages_['Tiếng Hindi'],0.271389377848403
"Spoken Languages_['Tiếng Pháp', 'Tiếng Na Uy', 'Tiếng Anh']",0.27084832987732194
"Production Countries_['Canada', 'India', 'United Kingdom', 'United States of America']",0.2570869279436753
"Production Countries_['Canada', 'Spain', 'United States of America']",0.25678202445780995
"Production Countries_['United States of America', 'Australia']",0.25412939758620007
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Ả Rập', 'Tiếng Albania']",0.2530533893193005
"Production Countries_['Belgium', 'China', 'Spain', 'Switzerland', 'United Kingdom', 'United States of America']",0.2504321085736472
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Nhật', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.23866343526239533
Production Countries_['Russia'],0.2346645513341602
"Production Countries_['France', 'United States of America']",0.23436461216997367
"Spoken Languages_['Tiếng Ả Rập', 'Tiếng Trung', 'Tiếng Anh', 'Tiếng Indonesia', 'Tiếng Ý', 'Tiếng Nhật', 'Latin', 'Tiếng Nga']",0.23298651158419928
"Production Countries_['Sweden', 'United Kingdom', 'France', 'Belgium']",0.23245026949780298
"Spoken Languages_['Hong Kong', 'Tiếng Trung', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Indonesia', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",0.2215669446398593
"Spoken Languages_['Tiếng Việt', 'Tiếng Hàn']",0.21895104883896693
"Production Countries_['South Korea', 'Vietnam']",0.21895104883896693
"Spoken Languages_['Tiếng Anh', 'Tiếng Somali']",0.21780632019531593
Spoken Languages_['Tiếng Việt'],0.20845590162945538
"Spoken Languages_['Tiếng Trung', 'Tiếng Anh']",0.19608311740684414
"Production Countries_['United Kingdom', 'United States of America', 'Germany']",0.1953912594902682
"Spoken Languages_['Tiếng Anh', 'Tiếng Đức', 'Tiếng Ý', 'Tiếng Pháp']",0.1953912594902682
"Production Countries_['Australia', 'Hong Kong', 'United States of America']",0.18031617678166836
"Spoken Languages_['Tiếng Ả Rập', 'Hong Kong', 'Tiếng Anh', 'Tiếng Pháp', 'Tiếng Đức', 'Tiếng Nhật', 'Latin', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.173849383057433
Production Countries_['Vietnam'],0.1703337714211507
"Spoken Languages_['Tiếng Anh', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.1608831162389294
Spoken Languages_['Tiếng Hàn'],0.15832433991523925
"Spoken Languages_['Tiếng Đức', 'Tiếng Anh', 'Tiếng Croatia']",0.15295202477251624
"Production Countries_['Germany', 'Belgium', 'France', 'United States of America']",0.15295202477251624
"Spoken Languages_['Tiếng Anh', 'Tiếng Đức', 'Tiếng Tây Ban Nha']",0.15270125019302172
"Production Countries_['United States of America', 'United Kingdom', 'Indonesia', 'Canada', 'China', 'Singapore']",0.15188795594323176
"Spoken Languages_['Tiếng Anh', 'Tiếng Indonesia']",0.15188795594323176
"Spoken Languages_['Tiếng Anh', 'Tiếng Tây Ban Nha', 'Hong Kong']",0.14574263102168747
"Production Countries_['Czech Republic', 'Germany', 'United Kingdom', 'United States of America']",0.14412412687874016
"Spoken Languages_['Tiếng Nhật', 'Tiếng Anh']",0.14412412687874016
"Production Countries_['Canada', 'Germany', 'United Kingdom', 'United States of America', 'Malaysia', 'Singapore']",0.1326826659684963
"Production Countries_['Morocco', 'United States of America']",0.12981559873839355
"Production Countries_['Puerto Rico', 'United States of America']",0.127916027797743
"Production Countries_['Germany', 'South Africa']",0.12701788285276966
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Hindi', 'Tiếng Nhật', 'Tiếng Tamil']",0.1235576630759737
"Production Countries_['Canada', 'India', 'Taiwan', 'United Kingdom', 'United States of America']",0.1235576630759737
